,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
240,041510,KR7041510009,에스엠,KOSDAQ GLOBAL,우량기업부,73400,1,1500,2.09,72500,75100,71900,83818,6112005700,1680470246000,22894690,KSQ
241,096530,KR7096530001,씨젠,KOSDAQ GLOBAL,우량기업부,32150,1,250,0.78,31850,33400,31750,328122,10648321325,1679065707100,52225994,KSQ
242,00680K,KR700680K019,미래에셋증권2우B,KOSPI,,12240,1,180,1.49,12060,12290,11950,149214,1814228505,1670760000000,136500000,STK
243,006040,KR7006040000,동원산업,KOSPI,,37550,1,650,1.76,37200,38150,36950,43803,1643714025,1657487753450,44140819,STK
244,120110,KR7120110002,코오롱인더,KOSPI,,55300,2,-400,-0.72,57300,58400,54700,156822,8743576950,1656015569600,29946032,STK
245,323280,KR7323280008,태성,KOSDAQ,중견기업부,54000,1,3000,5.88,52000,54300,49900,335363,17537388400,1649050920000,30537980,KSQ
246,089860,KR7089860001,롯데렌탈,KOSPI,,45000,1,2500,5.88,42800,45300,42300,186638,8202099650,1633922460000,36309388,STK
247,131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,84000,3,0,0.0,86100,86900,80600,284651,23747380550,1623487992000,19327238,KSQ
248,030530,KR7030530000,원익홀딩스,KOSDAQ,중견기업부,21000,1,200,0.96,20800,21600,19930,691681,14388563145,1621997601000,77237981,KSQ
249,097230,KR7097230007,HJ중공업,KOSPI,,17900,2,-10,-0.06,18100,18590,17780,297928,5365619860,1616286657600,90295344,STK
250,001430,KR7001430008,세아베스틸지주,KOSPI,,45000,1,1450,3.33,43000,46000,42650,222455,9896755425,1613795355000,35862119,STK
251,001800,KR7001800002,오리온홀딩스,KOSPI,,26800,1,450,1.71,26350,27000,26150,99595,2656994625,1612198273600,60156652,STK
252,009155,KR7009151002,삼성전기우,KOSPI,,554000,1,46000,9.06,545000,557000,511000,77150,41202173500,1610469136000,2906984,STK
253,001740,KR7001740000,SK네트웍스,KOSPI,,7590,2,-490,-6.06,8250,8450,7400,2342103,18226122915,1522507617510,200593889,STK
254,420770,KR7420770000,기가비스,KOSDAQ,우량기업부,120100,1,2200,1.87,119100,120900,115000,70103,8277076150,1522358535800,12675758,KSQ
255,007810,KR7007810005,코리아써키트,KOSPI,,63100,2,-3300,-4.97,68400,69600,62500,371274,23742620550,1513303322000,23982620,STK
256,006280,KR7006280002,녹십자,KOSPI,,129200,2,-300,-0.23,129100,130300,127600,15571,2004059000,1509900709600,11686538,STK
257,007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,23400,2,-200,-0.85,23450,24100,22950,250209,5850578200,1507780310400,64435056,KSQ
258,078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,95600,1,800,0.84,96000,97800,91400,153706,14442557750,1501315592800,15704138,KSQ
259,020560,KR7020560009,아시아나항공,KOSPI,,7190,1,140,1.99,7120,7190,7040,25414,180293420,1481073212090,205990711,STK
260,229640,KR7229640008,LS에코에너지,KOSPI,,48300,1,150,0.31,48700,48750,46250,97643,4645982450,1479181655700,30624879,STK
261,475830,KR7475830006,오름테라퓨틱,KOSDAQ,기술성장기업부,68100,1,1200,1.79,66600,69300,65500,86569,5856224000,1479104079000,21719590,KSQ
262,290650,KR7290650001,엘앤씨바이오,KOSDAQ,우량기업부,54700,3,0,0.0,55000,56600,53700,131121,7167231000,1475242808800,26969704,KSQ
263,001120,KR7001120005,LX인터내셔널,KOSPI,,37800,1,200,0.53,37500,38200,37450,57070,2159679550,1465128000000,38760000,STK
264,043260,KR7043260009,성호전자,KOSDAQ,우량기업부,20400,2,-600,-2.86,21500,21500,19650,1831986,37242088750,1463532169200,71741773,KSQ
265,035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,41050,1,200,0.49,41100,41800,40700,368027,15133613800,1458608796600,35532492,KSQ
266,294870,KR7294870001,IPARK현대산업개발,KOSPI,,22100,1,300,1.38,22000,22450,21850,156849,3461956450,1456551993000,65907330,STK
267,069620,KR7069620003,대웅제약,KOSPI,,124600,1,1300,1.05,123500,125900,123100,16708,2077596900,1443687245000,11586575,STK
268,082920,KR7082920000,비츠로셀,KOSDAQ GLOBAL,우량기업부,31700,2,-1300,-3.94,33150,33600,30900,359831,11393358600,1430921420900,45139477,KSQ
269,039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,37400,2,-900,-2.35,38050,39250,36750,128351,4806172175,1430855782400,38258176,KSQ
270,298020,KR7298020009,효성티앤씨,KOSPI,,330500,1,7500,2.32,322000,332500,320000,17439,5700195250,1430298901000,4327682,STK
271,281820,KR7281820001,케이씨텍,KOSPI,,71900,3,0,0.0,73800,74400,68700,157713,11203485300,1423523725900,19798661,STK
272,218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,53200,2,-1100,-2.03,53700,53700,51400,257577,13531862700,1413813514400,26575442,KSQ
273,127120,KR7127120004,제이에스링크,KOSDAQ,벤처기업부,40500,2,-1000,-2.41,41700,42000,40000,101655,4130110750,1407486699000,34752758,KSQ
274,005070,KR7005070008,코스모신소재,KOSPI,,42200,1,1600,3.94,40950,42200,40200,98050,4047911125,1401654896200,33214571,STK
275,322000,KR7322000001,HD현대에너지솔루션,KOSPI,,123300,2,-900,-0.72,125000,126000,118500,265329,32345540650,1380960000000,11200000,STK
276,347700,KR7347700007,스피어,KOSDAQ,기술성장기업부,26450,1,500,1.93,25950,27500,25400,917312,24216572825,1363533524900,51551362,KSQ
277,241710,KR7241710003,코스메카코리아,KOSDAQ GLOBAL,우량기업부,127200,1,2700,2.17,123600,135200,123600,244681,31453971500,1358496000000,10680000,KSQ
278,007310,KR7007310006,오뚜기,KOSPI,,337000,1,10500,3.22,324500,341000,324000,9867,3305919750,1350638710000,4007830,STK
279,012630,KR7012630000,HDC,KOSPI,,22300,3,0,0.0,22150,22750,21550,51584,1138106900,1332240378300,59741721,STK
280,093370,KR7093370005,후성,KOSPI,,12400,1,440,3.68,12060,12650,12020,3479242,43013929885,1329966092000,107255330,STK
281,192080,KR7192080000,더블유게임즈,KOSPI,,61600,2,-100,-0.16,61200,62100,61000,51900,3194384150,1304285628800,21173468,STK
282,017960,KR7017960006,한국카본,KOSPI,,25150,1,850,3.5,24850,25450,23750,511224,12649199375,1299663622900,51676486,STK
283,003540,KR7003540002,대신증권,KOSPI,,27200,1,250,0.93,27200,27350,26850,53196,1443305125,1296518627200,47666126,STK
284,082640,KR7082640004,동양생명,KOSPI,,8250,0,0,0.0,0,0,0,0,0,1287516293250,156062581,STK
285,066575,KR7066571001,LG전자우,KOSPI,,74800,1,2400,3.31,73300,76600,72600,100474,7476160200,1285161165200,17181299,STK
286,361610,KR7361610009,SK아이이테크놀로지,KOSPI,,15550,2,-330,-2.08,15790,15990,15150,198243,3051397895,1271789405000,81787100,STK
287,437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,40100,1,1700,4.43,38400,40600,38400,330532,13078842475,1271473436700,31707567,KSQ
288,415640,KR7415640002,KB발해인프라,KOSPI,,10300,2,-170,-1.62,10280,10400,10250,98301,1012261185,1262219144400,122545548,STK
289,003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,11230,1,30,0.27,11300,11750,10840,518058,5766722835,1257823123830,112005621,KSQ
290,004000,KR7004000006,롯데정밀화학,KOSPI,,47100,1,800,1.73,46100,47150,45900,26336,1230385625,1215180000000,25800000,STK
291,000815,KR7000811000,삼성화재우,KOSPI,,404000,1,7000,1.76,397000,408000,397000,14817,5994133250,1214836080000,3007020,STK
292,030610,KR7030610000,교보증권,KOSPI,,10530,1,270,2.63,10420,10550,10330,43655,456897100,1200029979330,113962961,STK
293,280360,KR7280360009,롯데웰푸드,KOSPI,,129300,1,10100,8.47,119400,130000,119300,62201,7903824350,1190151418200,9204574,STK
294,195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,우량기업부,41650,1,500,1.22,41100,42150,40950,96260,3988055400,1179939960150,28329891,KSQ
295,491000,KR7491000006,리브스메드,KOSDAQ,기술성장기업부,45900,2,-1500,-3.16,48400,48400,44950,135460,6242987375,1159216938900,25255271,KSQ
296,006340,KR7006340004,대원전선,KOSPI,,14710,2,-400,-2.65,15320,15330,14280,5674735,83316415420,1153476059360,78414416,STK
297,166090,KR7166090001,하나머티리얼즈,KOSDAQ,우량기업부,58300,2,-1700,-2.83,60200,60500,54700,411486,23410446400,1153038394200,19777674,KSQ
298,330590,KR7330590001,롯데리츠,KOSPI,,3965,1,95,2.45,3880,3975,3770,109409,431621619,1145761625060,288968884,STK
299,077970,KR7077970002,STX엔진,KOSPI,,28400,2,-150,-0.53,29050,29500,28050,219753,6266989900,1140204989200,40148063,STK
300,183300,KR7183300003,코미코,KOSDAQ,우량기업부,54400,0,0,0.0,0,0,0,0,0,1117664864000,20545310,KSQ
301,000080,KR7000080002,하이트진로,KOSPI,,15850,1,480,3.12,15340,15890,15330,154946,2440466065,1111617734350,70133611,STK
302,032350,KR7032350001,롯데관광개발,KOSPI,,13760,1,950,7.42,13120,14200,13020,735851,10076875930,1097022302080,79725458,STK
303,300720,KR7300720000,한일시멘트,KOSPI,,14900,1,360,2.48,14550,14950,14490,59337,875969020,1095823614100,73545209,STK
304,000210,KR7000210005,DL,KOSPI,,51900,1,1000,1.96,50800,52200,50800,57788,2973023950,1087610379600,20955884,STK
305,003570,KR7003570009,SNT다이내믹스,KOSPI,,32600,1,600,1.88,32350,32950,31750,49813,1622817550,1084037922200,33252697,STK
306,204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,18630,1,260,1.42,18280,18890,18070,400855,7418400450,1077716921580,57848466,KSQ
307,001820,KR7001820000,삼화콘덴서,KOSPI,,103000,2,-300,-0.29,107900,108000,101500,1106108,115460947150,1070685000000,10395000,STK
308,003090,KR7003090008,대웅,KOSPI,,18110,1,150,0.84,17810,18180,17800,51530,925133150,1052951257800,58141980,STK
309,496320,KR7496320003,본시스템즈,KONEX,일반기업부,1023000,0,0,0.0,0,0,0,0,0,1039340379000,1015973,KNX
310,003240,KR7003240009,태광산업,KOSPI,,930000,2,-13000,-1.38,927000,958000,911000,1764,1632012000,1035462000000,1113400,STK
311,003530,KR7003530003,한화투자증권,KOSPI,,4780,1,150,3.24,4685,4780,4630,737006,3473861462,1025538364500,214547775,STK
312,195870,KR7195870001,해성디에스,KOSPI,,58900,1,400,0.68,60100,60700,57300,83900,4933076400,1001300000000,17000000,STK
313,451800,KR7451800007,한화리츠,KOSPI,,5560,1,140,2.58,5450,5570,5380,44060,242751360,998576000000,179600000,STK
314,036540,KR7036540003,SFA반도체,KOSDAQ,중견기업부,6040,2,-190,-3.05,6300,6320,5920,1469831,8906056715,993340230120,164460303,KSQ
315,009450,KR7009450008,경동나비엔,KOSPI,,68100,2,-200,-0.29,68500,69000,66800,68182,4610090800,992121115200,14568592,STK
316,031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,9900,1,210,2.17,9830,10410,9500,1518563,15049498915,989951163300,99995067,KSQ
317,476830,KR7476830005,알지노믹스,KOSDAQ,기술성장기업부,35250,1,200,0.57,35200,36100,33750,199602,6942721300,988954119000,28055436,KSQ
318,051915,KR7051911006,LG화학우,KOSPI,,126300,1,2200,1.77,124200,126900,123500,9234,1156461000,971095440000,7688800,STK
319,252990,KR7252990007,샘씨엔에스,KOSDAQ,우량기업부,15950,1,470,3.04,15480,16320,15240,422670,6666706220,960475329550,60217889,KSQ
320,115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,25600,1,650,2.61,25000,26700,24750,170239,4383713825,960317465600,37512401,KSQ
321,293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,중견기업부,8990,2,-80,-0.88,9070,9350,8730,498252,4490812385,959639932350,106745265,KSQ
322,009240,KR7009240003,한샘,KOSPI,,40500,1,2450,6.44,37700,40500,37700,60279,2383928400,953124084000,23533928,STK
323,101490,KR7101490001,에스앤에스텍,KOSDAQ GLOBAL,우량기업부,44500,2,-400,-0.89,45250,45250,42600,242682,10604383175,949402115500,21334879,KSQ
324,005300,KR7005300009,롯데칠성,KOSPI,,101700,1,2700,2.73,98700,102200,98500,17454,1760942900,943662502800,9278884,STK
325,185750,KR7185750007,종근당,KOSPI,,68300,1,100,0.15,68200,69300,67500,26063,1774512500,942729874000,13802780,STK
326,192400,KR7192400000,쿠쿠홀딩스,KOSPI,,26350,2,-300,-1.13,26900,26900,25700,61074,1586458350,937063574750,35562185,STK
327,030190,KR7030190003,NICE평가정보,KOSPI,,15870,1,700,4.61,15320,15980,15300,85982,1351920005,934925933490,58911527,STK
328,100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,17500,2,-70,-0.4,17420,17840,16860,1185262,20592126170,929610115000,53120578,KSQ
329,005090,KR7005090006,SGC에너지,KOSPI,,63900,1,2100,3.4,62000,65300,60200,189724,12017203250,920756378700,14409333,STK
330,006120,KR7006120000,SK디스커버리,KOSPI,,52700,1,800,1.54,51900,54100,51300,24971,1311774800,917704677700,17413751,STK
331,056190,KR7056190002,SFA,KOSDAQ GLOBAL,우량기업부,25550,1,1250,5.14,24650,25550,24150,162398,4061600150,917468818000,35908760,KSQ
332,003470,KR7003470002,유안타증권,KOSPI,,4755,1,75,1.6,4700,4765,4640,273637,1289753027,916193885010,192680102,STK
333,034230,KR7034230003,파라다이스,KOSPI,,9890,1,180,1.85,9740,9920,9680,661166,6495250640,916104587980,92629382,STK
334,071055,KR7071051007,한국금융지주우,KOSPI,,156300,1,3300,2.16,153000,158000,152500,7141,1111052200,915644631300,5858251,STK
335,458870,KR7458870003,씨어스,KOSDAQ,기술성장기업부,23950,2,-250,-1.03,24200,24350,23000,377097,8906514475,911530773000,38059740,KSQ
336,232140,KR7232140004,와이씨,KOSDAQ,우량기업부,11100,1,270,2.49,10950,11430,10530,944541,10368563670,910703385000,82045350,KSQ
